game,year,month,month_idx,draw_nr,numbers
sayisal-loto,2023,Ağustos,8,99,"[37, 45, 48, 55, 73, 84, 24, 68]"
sayisal-loto,2023,Ağustos,8,98,"[45, 58, 66, 79, 84, 89, 9, 64]"
sayisal-loto,2023,Ağustos,8,97,"[5, 6, 31, 66, 67, 77, 64, 89]"
sayisal-loto,2023,Ağustos,8,96,"[39, 59, 60, 63, 81, 84, 7, 60]"
sayisal-loto,2023,Ağustos,8,95,"[20, 36, 39, 69, 71, 75, 88, 42]"
sayisal-loto,2023,Eylül,9,117,"[22, 27, 28, 62, 75, 76, 16, 46]"
sayisal-loto,2023,Eylül,9,116,"[32, 50, 57, 69, 70, 75, 5, 65]"
sayisal-loto,2023,Eylül,9,115,"[15, 23, 25, 76, 79, 89, 83, 34]"
sayisal-loto,2023,Eylül,9,114,"[1, 11, 34, 40, 60, 72, 75, 19]"
sayisal-loto,2023,Eylül,9,113,"[26, 34, 38, 43, 68, 76, 44, 11]"
sayisal-loto,2023,Eylül,9,112,"[39, 40, 42, 45, 50, 55, 69, 15]"
sayisal-loto,2023,Eylül,9,111,"[14, 45, 67, 73, 82, 88, 89, 85]"
sayisal-loto,2023,Eylül,9,110,"[11, 14, 50, 54, 61, 73, 30, 7]"
sayisal-loto,2023,Eylül,9,109,"[3, 14, 20, 40, 79, 84, 35, 67]"
sayisal-loto,2023,Eylül,9,108,"[1, 2, 13, 16, 24, 47, 11, 17]"
sayisal-loto,2023,Ekim,10,130,"[6, 34, 46, 66, 71, 83, 42, 77]"
sayisal-loto,2023,Ekim,10,129,"[1, 2, 11, 20, 21, 41, 26, 35]"
sayisal-loto,2023,Ekim,10,128,"[11, 20, 42, 47, 54, 57, 2, 29]"
sayisal-loto,2023,Ekim,10,127,"[35, 37, 59, 60, 75, 85, 28, 25]"
sayisal-loto,2023,Ekim,10,126,"[13, 18, 32, 37, 58, 75, 26, 21]"
sayisal-loto,2023,Ekim,10,125,"[49, 51, 60, 61, 66, 73, 31, 51]"
sayisal-loto,2023,Ekim,10,124,"[2, 12, 15, 31, 48, 58, 71, 66]"
sayisal-loto,2023,Ekim,10,123,"[4, 59, 76, 83, 86, 90, 38, 69]"
sayisal-loto,2023,Ekim,10,122,"[10, 14, 38, 43, 50, 81, 12, 35]"
sayisal-loto,2023,Ekim,10,121,"[19, 26, 28, 38, 59, 77, 57, 66]"
sayisal-loto,2023,Kasım,11,143,"[13, 42, 44, 52, 67, 75, 21, 77]"
sayisal-loto,2023,Kasım,11,142,"[32, 35, 36, 47, 62, 63, 1, 57]"
sayisal-loto,2023,Kasım,11,141,"[25, 28, 40, 50, 53, 90, 82, 6]"
sayisal-loto,2023,Kasım,11,140,"[2, 5, 15, 23, 36, 49, 66, 64]"
sayisal-loto,2023,Kasım,11,139,"[24, 25, 31, 68, 74, 75, 62, 53]"
sayisal-loto,2023,Kasım,11,138,"[3, 49, 55, 76, 81, 86, 36, 61]"
sayisal-loto,2023,Kasım,11,137,"[31, 33, 38, 56, 67, 78, 26, 56]"
sayisal-loto,2023,Kasım,11,136,"[43, 60, 68, 71, 74, 90, 54, 21]"
sayisal-loto,2023,Kasım,11,135,"[24, 30, 56, 60, 63, 85, 34, 18]"
sayisal-loto,2023,Kasım,11,134,"[6, 19, 44, 45, 50, 81, 38, 25]"
sayisal-loto,2023,Aralık,12,156,"[40, 41, 46, 62, 74, 85, 18, 61]"
sayisal-loto,2023,Aralık,12,155,"[17, 39, 44, 60, 68, 87, 5, 70]"
sayisal-loto,2023,Aralık,12,154,"[43, 55, 56, 60, 64, 66, 12, 60]"
sayisal-loto,2023,Aralık,12,153,"[18, 20, 42, 50, 54, 85, 61, 67]"
sayisal-loto,2023,Aralık,12,152,"[1, 16, 45, 50, 54, 78, 66, 36]"
sayisal-loto,2023,Aralık,12,151,"[33, 45, 53, 80, 85, 89, 77, 39]"
sayisal-loto,2023,Aralık,12,150,"[4, 10, 24, 41, 87, 88, 1, 74]"
sayisal-loto,2023,Aralık,12,149,"[1, 13, 20, 78, 86, 87, 50, 5]"
sayisal-loto,2023,Aralık,12,148,"[27, 36, 41, 47, 59, 67, 5, 24]"
sayisal-loto,2023,Aralık,12,147,"[9, 22, 29, 53, 72, 87, 58, 12]"
sayisal-loto,2024,Ocak,1,14,"[9, 13, 79, 83, 84, 89, 18, 4]"
sayisal-loto,2024,Ocak,1,13,"[16, 18, 25, 26, 71, 83, 1, 31]"
sayisal-loto,2024,Ocak,1,12,"[22, 57, 60, 62, 64, 83, 41, 72]"
sayisal-loto,2024,Ocak,1,11,"[3, 5, 37, 50, 52, 62, 59, 53]"
sayisal-loto,2024,Ocak,1,10,"[9, 17, 20, 33, 63, 75, 38, 74]"
sayisal-loto,2024,Ocak,1,9,"[10, 25, 31, 45, 65, 77, 18, 55]"
sayisal-loto,2024,Ocak,1,8,"[13, 26, 38, 55, 60, 63, 61, 63]"
sayisal-loto,2024,Ocak,1,7,"[7, 11, 21, 22, 27, 63, 48, 55]"
sayisal-loto,2024,Ocak,1,6,"[27, 44, 60, 67, 68, 88, 85, 16]"
sayisal-loto,2024,Ocak,1,5,"[14, 28, 41, 45, 49, 62, 60, 46]"
sayisal-loto,2024,Şubat,2,26,"[9, 10, 17, 23, 30, 60, 69, 83]"
sayisal-loto,2024,Şubat,2,25,"[1, 22, 36, 58, 76, 87, 4, 40]"
sayisal-loto,2024,Şubat,2,24,"[37, 69, 71, 74, 77, 88, 54, 22]"
sayisal-loto,2024,Şubat,2,23,"[10, 11, 47, 57, 60, 67, 36, 73]"
sayisal-loto,2024,Şubat,2,22,"[7, 10, 15, 31, 52, 77, 78, 38]"
sayisal-loto,2024,Şubat,2,21,"[15, 36, 40, 63, 74, 79, 81, 66]"
sayisal-loto,2024,Şubat,2,20,"[1, 29, 40, 45, 63, 74, 76, 54]"
sayisal-loto,2024,Şubat,2,19,"[36, 40, 50, 53, 70, 76, 49, 77]"
sayisal-loto,2024,Şubat,2,18,"[3, 42, 47, 64, 71, 74, 33, 88]"
sayisal-loto,2024,Şubat,2,17,"[23, 26, 29, 41, 69, 77, 51, 6]"
sayisal-loto,2024,Mart,3,39,"[14, 17, 31, 55, 56, 69, 53, 56]"
sayisal-loto,2024,Mart,3,38,"[3, 6, 18, 31, 62, 87, 46, 64]"
sayisal-loto,2024,Mart,3,37,"[9, 47, 62, 68, 77, 90, 56, 81]"
sayisal-loto,2024,Mart,3,36,"[15, 19, 39, 60, 69, 83, 81, 32]"
sayisal-loto,2024,Mart,3,35,"[7, 37, 44, 51, 61, 66, 70, 4]"
sayisal-loto,2024,Mart,3,34,"[3, 18, 68, 84, 87, 88, 26, 4]"
sayisal-loto,2024,Mart,3,33,"[28, 34, 45, 60, 71, 80, 47, 59]"
sayisal-loto,2024,Mart,3,32,"[5, 56, 59, 62, 78, 84, 25, 42]"
sayisal-loto,2024,Mart,3,31,"[27, 42, 57, 65, 67, 83, 50, 21]"
sayisal-loto,2024,Mart,3,30,"[2, 8, 23, 50, 51, 68, 79, 81]"
sayisal-loto,2024,Nisan,4,39,"[14, 17, 31, 55, 56, 69, 53, 56]"
sayisal-loto,2024,Nisan,4,38,"[3, 6, 18, 31, 62, 87, 46, 64]"
sayisal-loto,2024,Nisan,4,37,"[9, 47, 62, 68, 77, 90, 56, 81]"
sayisal-loto,2024,Nisan,4,36,"[15, 19, 39, 60, 69, 83, 81, 32]"
sayisal-loto,2024,Mayıs,5,65,"[23, 28, 44, 58, 69, 78, 45, 15]"
sayisal-loto,2024,Mayıs,5,64,"[18, 28, 38, 41, 43, 73, 49, 31]"
sayisal-loto,2024,Mayıs,5,63,"[19, 28, 44, 62, 73, 81, 61, 89]"
sayisal-loto,2024,Mayıs,5,62,"[13, 26, 30, 34, 37, 56, 57, 70]"
sayisal-loto,2024,Mayıs,5,61,"[6, 7, 24, 51, 52, 86, 80, 69]"
sayisal-loto,2024,Mayıs,5,60,"[30, 42, 53, 65, 79, 80, 83, 57]"
sayisal-loto,2024,Mayıs,5,59,"[21, 30, 42, 43, 48, 50, 75, 5]"
sayisal-loto,2024,Mayıs,5,58,"[25, 36, 55, 61, 64, 87, 43, 84]"
sayisal-loto,2024,Mayıs,5,57,"[13, 32, 44, 55, 57, 90, 21, 36]"
sayisal-loto,2024,Mayıs,5,56,"[2, 7, 19, 50, 53, 54, 8, 79]"
sayisal-loto,2024,Haziran,6,78,"[8, 40, 46, 47, 57, 84, 12, 29]"
sayisal-loto,2024,Haziran,6,77,"[18, 33, 38, 48, 52, 75, 49, 16]"
sayisal-loto,2024,Haziran,6,76,"[18, 26, 44, 63, 64, 72, 34, 27]"
sayisal-loto,2024,Haziran,6,75,"[19, 30, 45, 57, 78, 87, 5, 4]"
sayisal-loto,2024,Haziran,6,74,"[12, 16, 33, 62, 80, 84, 44, 73]"
sayisal-loto,2024,Haziran,6,73,"[23, 32, 48, 51, 58, 89, 83, 65]"
sayisal-loto,2024,Haziran,6,72,"[18, 20, 47, 63, 64, 77, 75, 83]"
sayisal-loto,2024,Haziran,6,71,"[2, 12, 13, 51, 75, 89, 60, 29]"
sayisal-loto,2024,Haziran,6,70,"[3, 11, 24, 33, 61, 82, 69, 60]"
sayisal-loto,2024,Haziran,6,69,"[6, 7, 24, 33, 35, 63, 19, 61]"
sayisal-loto,2024,Temmuz,7,92,"[28, 50, 52, 61, 79, 89, 18, 86]"
sayisal-loto,2024,Temmuz,7,91,"[3, 24, 54, 72, 75, 84, 35, 32]"
sayisal-loto,2024,Temmuz,7,90,"[14, 21, 45, 56, 70, 76, 35, 53]"
sayisal-loto,2024,Temmuz,7,89,"[1, 18, 31, 46, 61, 84, 41, 29]"
sayisal-loto,2024,Temmuz,7,88,"[1, 38, 56, 60, 64, 87, 33, 89]"
sayisal-loto,2024,Temmuz,7,87,"[7, 23, 45, 58, 60, 73, 46, 26]"
sayisal-loto,2024,Temmuz,7,86,"[42, 52, 57, 60, 63, 73, 50, 24]"
sayisal-loto,2024,Temmuz,7,85,"[2, 8, 23, 48, 63, 83, 43, 28]"
sayisal-loto,2024,Temmuz,7,84,"[6, 29, 38, 69, 78, 79, 27, 38]"
sayisal-loto,2024,Temmuz,7,83,"[15, 24, 31, 40, 48, 90, 87, 36]"
sayisal-loto,2024,Ağustos,8,105,"[23, 45, 48, 51, 73, 90, 58, 32]"
sayisal-loto,2024,Ağustos,8,104,"[3, 20, 34, 45, 60, 71, 75, 52]"
sayisal-loto,2024,Ağustos,8,103,"[35, 45, 48, 50, 63, 69, 15, 44]"
sayisal-loto,2024,Ağustos,8,102,"[10, 13, 19, 39, 87, 89, 14, 83]"
sayisal-loto,2024,Ağustos,8,101,"[6, 12, 16, 29, 63, 72, 75, 44]"
sayisal-loto,2024,Ağustos,8,100,"[3, 6, 36, 45, 67, 82, 11, 47]"
sayisal-loto,2024,Ağustos,8,99,"[3, 19, 32, 66, 71, 81, 74, 9]"
sayisal-loto,2024,Ağustos,8,98,"[1, 8, 10, 37, 54, 77, 79, 87]"
sayisal-loto,2024,Ağustos,8,97,"[16, 24, 37, 73, 77, 85, 22, 56]"
sayisal-loto,2024,Ağustos,8,96,"[2, 19, 34, 35, 38, 61, 80, 64]"
sayisal-loto,2024,Eylül,9,118,"[30, 37, 39, 65, 77, 90, 28, 70]"
sayisal-loto,2024,Eylül,9,117,"[49, 53, 54, 63, 67, 68, 77, 80]"
sayisal-loto,2024,Eylül,9,116,"[5, 21, 25, 35, 56, 82, 24, 17]"
sayisal-loto,2024,Eylül,9,115,"[3, 14, 16, 54, 58, 69, 42, 10]"
sayisal-loto,2024,Eylül,9,114,"[23, 44, 53, 58, 88, 90, 30, 43]"
sayisal-loto,2024,Eylül,9,113,"[17, 27, 48, 50, 71, 88, 58, 51]"
sayisal-loto,2024,Eylül,9,112,"[1, 17, 25, 35, 44, 90, 46, 35]"
sayisal-loto,2024,Eylül,9,111,"[9, 19, 26, 41, 77, 89, 82, 53]"
sayisal-loto,2024,Eylül,9,110,"[14, 35, 56, 60, 84, 87, 81, 18]"
sayisal-loto,2024,Eylül,9,109,"[4, 5, 13, 15, 48, 90, 47, 49]"
sayisal-loto,2024,Ekim,10,131,"[3, 18, 22, 26, 48, 85, 68, 20]"
sayisal-loto,2024,Ekim,10,130,"[8, 28, 43, 57, 75, 87, 20, 44]"
sayisal-loto,2024,Ekim,10,129,"[8, 13, 14, 41, 47, 84, 40, 36]"
sayisal-loto,2024,Ekim,10,128,"[14, 35, 38, 53, 60, 89, 64, 12]"
sayisal-loto,2024,Ekim,10,127,"[20, 33, 52, 54, 59, 76, 5, 44]"
sayisal-loto,2024,Ekim,10,126,"[8, 21, 22, 27, 49, 67, 57, 74]"
sayisal-loto,2024,Ekim,10,125,"[4, 20, 43, 52, 69, 89, 80, 55]"
sayisal-loto,2024,Ekim,10,124,"[8, 33, 50, 59, 71, 77, 35, 89]"
sayisal-loto,2024,Ekim,10,123,"[2, 9, 10, 20, 44, 69, 80, 39]"
sayisal-loto,2024,Ekim,10,122,"[49, 51, 63, 67, 89, 90, 52, 82]"
sayisal-loto,2024,Kasım,11,144,"[15, 38, 45, 47, 57, 71, 37, 89]"
sayisal-loto,2024,Kasım,11,143,"[27, 42, 47, 69, 76, 85, 80, 40]"
sayisal-loto,2024,Kasım,11,142,"[11, 12, 23, 24, 55, 80, 9, 61]"
sayisal-loto,2024,Kasım,11,141,"[15, 25, 62, 65, 77, 86, 80, 37]"
sayisal-loto,2024,Kasım,11,140,"[5, 18, 29, 33, 70, 81, 71, 1]"
sayisal-loto,2024,Kasım,11,139,"[2, 25, 36, 58, 79, 80, 66, 77]"
sayisal-loto,2024,Kasım,11,138,"[28, 51, 54, 56, 59, 74, 38, 29]"
sayisal-loto,2024,Kasım,11,137,"[5, 29, 30, 64, 84, 89, 74, 21]"
sayisal-loto,2024,Kasım,11,136,"[4, 18, 46, 47, 64, 66, 29, 73]"
sayisal-loto,2024,Kasım,11,135,"[15, 33, 36, 74, 78, 81, 85, 57]"
sayisal-loto,2024,Aralık,12,157,"[1, 20, 34, 43, 88, 90, 33, 54]"
sayisal-loto,2024,Aralık,12,156,"[9, 16, 31, 51, 73, 83, 43, 67]"
sayisal-loto,2024,Aralık,12,155,"[1, 7, 19, 43, 56, 82, 72, 5]"
sayisal-loto,2024,Aralık,12,154,"[5, 27, 34, 58, 77, 86, 54, 63]"
sayisal-loto,2024,Aralık,12,153,"[20, 40, 46, 69, 78, 80, 87, 38]"
sayisal-loto,2024,Aralık,12,152,"[1, 31, 32, 49, 50, 75, 52, 29]"
sayisal-loto,2024,Aralık,12,151,"[3, 12, 17, 56, 69, 76, 16, 44]"
sayisal-loto,2024,Aralık,12,150,"[7, 15, 38, 46, 68, 80, 39, 35]"
sayisal-loto,2024,Aralık,12,149,"[28, 34, 56, 70, 73, 86, 3, 75]"
sayisal-loto,2024,Aralık,12,148,"[10, 12, 74, 80, 81, 82, 32, 59]"
super-loto,2020,Ağustos,8,13,"[5, 8, 19, 20, 23, 43]"
super-loto,2020,Ağustos,8,12,"[6, 10, 31, 43, 52, 59]"
super-loto,2020,Ağustos,8,11,"[3, 5, 6, 10, 48, 60]"
super-loto,2020,Ağustos,8,10,"[13, 16, 35, 37, 54, 56]"
super-loto,2020,Ağustos,8,9,"[1, 16, 21, 25, 27, 33]"
super-loto,2020,Ağustos,8,8,"[10, 15, 17, 24, 26, 32]"
super-loto,2020,Ağustos,8,7,"[2, 6, 17, 37, 50, 53]"
super-loto,2020,Ağustos,8,6,"[13, 26, 29, 33, 35, 50]"
super-loto,2020,Ağustos,8,5,"[1, 9, 14, 40, 48, 58]"
super-loto,2020,Ağustos,8,4,"[4, 6, 14, 22, 38, 58]"
super-loto,2020,Eylül,9,26,"[1, 14, 20, 31, 46, 50]"
super-loto,2020,Eylül,9,25,"[5, 7, 8, 35, 37, 44]"
super-loto,2020,Eylül,9,24,"[3, 14, 20, 21, 40, 55]"
super-loto,2020,Eylül,9,23,"[3, 8, 33, 37, 38, 44]"
super-loto,2020,Eylül,9,22,"[3, 4, 7, 10, 44, 47]"
super-loto,2020,Eylül,9,21,"[7, 19, 37, 45, 48, 53]"
super-loto,2020,Eylül,9,20,"[7, 8, 24, 33, 45, 46]"
super-loto,2020,Eylül,9,19,"[5, 11, 26, 40, 51, 53]"
super-loto,2020,Eylül,9,18,"[6, 17, 26, 27, 40, 48]"
super-loto,2020,Eylül,9,17,"[23, 27, 30, 36, 49, 54]"
super-loto,2020,Ekim,10,39,"[14, 33, 40, 48, 49, 60]"
super-loto,2020,Ekim,10,38,"[21, 26, 31, 35, 50, 58]"
super-loto,2020,Ekim,10,37,"[1, 30, 38, 42, 47, 52]"
super-loto,2020,Ekim,10,36,"[2, 4, 15, 28, 36, 52]"
super-loto,2020,Ekim,10,35,"[6, 16, 30, 36, 46, 58]"
super-loto,2020,Ekim,10,34,"[1, 13, 18, 23, 36, 53]"
super-loto,2020,Ekim,10,33,"[1, 30, 31, 42, 47, 59]"
super-loto,2020,Ekim,10,32,"[11, 16, 22, 31, 37, 52]"
super-loto,2020,Ekim,10,31,"[11, 29, 38, 39, 41, 57]"
super-loto,2020,Ekim,10,30,"[1, 10, 21, 25, 42, 48]"
super-loto,2020,Kasım,11,52,"[3, 7, 36, 49, 50, 52]"
super-loto,2020,Kasım,11,51,"[10, 11, 35, 46, 49, 56]"
super-loto,2020,Kasım,11,50,"[13, 16, 36, 38, 43, 48]"
super-loto,2020,Kasım,11,49,"[6, 15, 22, 24, 37, 44]"
super-loto,2020,Kasım,11,48,"[6, 10, 29, 53, 54, 55]"
super-loto,2020,Kasım,11,47,"[5, 18, 24, 28, 42, 51]"
super-loto,2020,Kasım,11,46,"[2, 7, 14, 21, 25, 42]"
super-loto,2020,Kasım,11,45,"[2, 20, 41, 42, 58, 60]"
super-loto,2020,Kasım,11,44,"[10, 14, 20, 35, 48, 60]"
super-loto,2020,Kasım,11,43,"[3, 19, 39, 41, 47, 53]"
super-loto,2020,Aralık,12,66,"[4, 18, 23, 26, 36, 56]"
super-loto,2020,Aralık,12,65,"[10, 32, 34, 41, 49, 54]"
super-loto,2020,Aralık,12,64,"[9, 20, 24, 26, 28, 52]"
super-loto,2020,Aralık,12,63,"[5, 24, 26, 28, 29, 37]"
super-loto,2020,Aralık,12,62,"[2, 7, 20, 29, 37, 41]"
super-loto,2020,Aralık,12,61,"[30, 34, 41, 49, 55, 59]"
super-loto,2020,Aralık,12,60,"[3, 5, 31, 38, 41, 58]"
super-loto,2020,Aralık,12,59,"[15, 23, 24, 38, 45, 46]"
super-loto,2020,Aralık,12,58,"[8, 26, 28, 36, 38, 42]"
super-loto,2020,Aralık,12,57,"[3, 10, 12, 29, 32, 51]"
super-loto,2021,Ocak,1,13,"[1, 7, 36, 44, 46, 59]"
super-loto,2021,Ocak,1,12,"[20, 22, 24, 38, 45, 53]"
super-loto,2021,Ocak,1,11,"[11, 25, 33, 38, 51, 56]"
super-loto,2021,Ocak,1,10,"[9, 11, 13, 26, 29, 32]"
super-loto,2021,Ocak,1,9,"[22, 29, 39, 46, 48, 60]"
super-loto,2021,Ocak,1,8,"[8, 11, 15, 23, 25, 42]"
super-loto,2021,Ocak,1,7,"[1, 5, 7, 8, 15, 16]"
super-loto,2021,Ocak,1,6,"[15, 22, 38, 41, 45, 51]"
super-loto,2021,Ocak,1,5,"[21, 27, 32, 51, 54, 55]"
super-loto,2021,Ocak,1,4,"[10, 24, 27, 33, 35, 40]"
super-loto,2021,Şubat,2,25,"[1, 9, 11, 56, 59, 60]"
super-loto,2021,Şubat,2,24,"[8, 11, 22, 37, 40, 60]"
super-loto,2021,Şubat,2,23,"[15, 17, 36, 45, 52, 60]"
super-loto,2021,Şubat,2,22,"[1, 10, 19, 29, 49, 55]"
super-loto,2021,Şubat,2,21,"[8, 16, 26, 28, 44, 52]"
super-loto,2021,Şubat,2,20,"[1, 8, 12, 40, 52, 56]"
super-loto,2021,Şubat,2,19,"[12, 23, 43, 45, 48, 49]"
super-loto,2021,Şubat,2,18,"[6, 15, 20, 25, 54, 59]"
super-loto,2021,Şubat,2,17,"[18, 25, 30, 36, 44, 53]"
super-loto,2021,Şubat,2,16,"[18, 26, 38, 53, 57, 59]"
super-loto,2021,Mart,3,38,"[5, 21, 22, 24, 44, 55]"
super-loto,2021,Mart,3,37,"[2, 3, 33, 44, 50, 54]"
super-loto,2021,Mart,3,36,"[4, 6, 11, 31, 42, 46]"
super-loto,2021,Mart,3,35,"[10, 18, 24, 30, 32, 46]"
super-loto,2021,Mart,3,34,"[4, 6, 39, 42, 43, 45]"
super-loto,2021,Mart,3,33,"[3, 9, 21, 22, 48, 53]"
super-loto,2021,Mart,3,32,"[13, 21, 32, 45, 57, 58]"
super-loto,2021,Mart,3,31,"[5, 22, 31, 37, 38, 44]"
super-loto,2021,Mart,3,30,"[13, 30, 36, 40, 43, 49]"
super-loto,2021,Mart,3,29,"[23, 32, 35, 38, 41, 47]"
super-loto,2021,Nisan,4,51,"[16, 30, 35, 36, 46, 59]"
super-loto,2021,Nisan,4,50,"[12, 16, 31, 33, 36, 59]"
super-loto,2021,Nisan,4,49,"[5, 11, 18, 40, 47, 59]"
super-loto,2021,Nisan,4,48,"[34, 37, 41, 46, 56, 58]"
super-loto,2021,Nisan,4,47,"[2, 16, 18, 39, 45, 50]"
super-loto,2021,Nisan,4,46,"[3, 7, 12, 23, 49, 59]"
super-loto,2021,Nisan,4,45,"[4, 9, 37, 43, 45, 54]"
super-loto,2021,Nisan,4,44,"[10, 39, 44, 46, 48, 49]"
super-loto,2021,Nisan,4,43,"[19, 31, 38, 40, 53, 60]"
super-loto,2021,Nisan,4,42,"[11, 14, 27, 35, 48, 58]"
super-loto,2021,Mayıs,5,64,"[20, 25, 35, 45, 46, 47]"
super-loto,2021,Mayıs,5,63,"[12, 27, 36, 40, 47, 53]"
super-loto,2021,Mayıs,5,62,"[16, 23, 24, 35, 37, 57]"
super-loto,2021,Mayıs,5,61,"[10, 29, 35, 44, 47, 59]"
super-loto,2021,Mayıs,5,60,"[1, 22, 25, 35, 41, 43]"
super-loto,2021,Mayıs,5,59,"[20, 28, 40, 43, 52, 55]"
super-loto,2021,Mayıs,5,58,"[1, 3, 4, 5, 28, 58]"
super-loto,2021,Mayıs,5,57,"[2, 7, 13, 20, 24, 32]"
super-loto,2021,Mayıs,5,56,"[9, 21, 28, 40, 50, 59]"
super-loto,2021,Mayıs,5,55,"[7, 29, 48, 53, 56, 58]"
super-loto,2021,Haziran,6,77,"[5, 13, 14, 17, 34, 48]"
super-loto,2021,Haziran,6,76,"[3, 8, 39, 44, 52, 58]"
super-loto,2021,Haziran,6,75,"[4, 14, 17, 23, 51, 60]"
super-loto,2021,Haziran,6,74,"[19, 20, 27, 28, 48, 50]"
super-loto,2021,Haziran,6,73,"[5, 6, 9, 12, 38, 44]"
super-loto,2021,Haziran,6,72,"[1, 13, 37, 39, 48, 58]"
super-loto,2021,Haziran,6,71,"[1, 9, 25, 27, 39, 55]"
super-loto,2021,Haziran,6,70,"[11, 12, 14, 41, 50, 54]"
super-loto,2021,Haziran,6,69,"[10, 18, 28, 32, 42, 47]"
super-loto,2021,Haziran,6,68,"[8, 24, 39, 53, 57, 59]"
super-loto,2021,Temmuz,7,90,"[6, 10, 20, 21, 24, 45]"
super-loto,2021,Temmuz,7,89,"[12, 16, 24, 43, 53, 60]"
super-loto,2021,Temmuz,7,88,"[4, 18, 26, 27, 30, 56]"
super-loto,2021,Temmuz,7,87,"[11, 36, 41, 49, 52, 53]"
super-loto,2021,Temmuz,7,86,"[11, 20, 30, 40, 44, 52]"
super-loto,2021,Temmuz,7,85,"[3, 9, 24, 39, 51, 56]"
super-loto,2021,Temmuz,7,84,"[7, 9, 14, 21, 38, 47]"
super-loto,2021,Temmuz,7,83,"[20, 25, 29, 36, 50, 55]"
super-loto,2021,Temmuz,7,82,"[9, 15, 22, 42, 58, 59]"
super-loto,2021,Temmuz,7,81,"[4, 7, 10, 19, 47, 55]"
super-loto,2021,Ağustos,8,104,"[5, 21, 35, 36, 55, 57]"
super-loto,2021,Ağustos,8,103,"[6, 27, 37, 49, 52, 53]"
super-loto,2021,Ağustos,8,102,"[2, 22, 26, 37, 44, 49]"
super-loto,2021,Ağustos,8,101,"[21, 30, 32, 43, 50, 58]"
super-loto,2021,Ağustos,8,100,"[34, 46, 48, 50, 52, 56]"
super-loto,2021,Ağustos,8,99,"[1, 27, 28, 47, 53, 59]"
super-loto,2021,Ağustos,8,98,"[5, 8, 21, 31, 57, 60]"
super-loto,2021,Ağustos,8,97,"[9, 10, 24, 26, 32, 46]"
super-loto,2021,Ağustos,8,96,"[5, 25, 26, 27, 45, 52]"
super-loto,2021,Ağustos,8,95,"[3, 11, 30, 38, 45, 56]"
super-loto,2021,Eylül,9,117,"[8, 10, 28, 39, 49, 60]"
super-loto,2021,Eylül,9,116,"[15, 26, 27, 37, 51, 58]"
super-loto,2021,Eylül,9,115,"[7, 13, 22, 26, 44, 56]"
super-loto,2021,Eylül,9,114,"[3, 15, 20, 45, 56, 58]"
super-loto,2021,Eylül,9,113,"[13, 15, 26, 30, 48, 59]"
super-loto,2021,Eylül,9,112,"[5, 17, 27, 38, 47, 52]"
super-loto,2021,Eylül,9,111,"[14, 16, 20, 29, 36, 38]"
super-loto,2021,Eylül,9,110,"[7, 14, 18, 31, 43, 47]"
super-loto,2021,Eylül,9,109,"[1, 10, 17, 22, 50, 58]"
super-loto,2021,Eylül,9,108,"[11, 18, 26, 34, 42, 60]"
super-loto,2021,Ekim,10,130,"[5, 32, 34, 44, 48, 50]"
super-loto,2021,Ekim,10,129,"[22, 28, 53, 54, 58, 59]"
super-loto,2021,Ekim,10,128,"[1, 8, 22, 30, 36, 56]"
super-loto,2021,Ekim,10,127,"[6, 17, 23, 31, 47, 55]"
super-loto,2021,Ekim,10,126,"[23, 25, 34, 35, 36, 55]"
super-loto,2021,Ekim,10,125,"[16, 19, 26, 31, 35, 36]"
super-loto,2021,Ekim,10,124,"[8, 37, 42, 43, 56, 57]"
super-loto,2021,Ekim,10,123,"[3, 8, 20, 23, 43, 48]"
super-loto,2021,Ekim,10,122,"[9, 15, 17, 18, 32, 43]"
super-loto,2021,Ekim,10,121,"[3, 18, 32, 33, 47, 58]"
super-loto,2021,Kasım,11,143,"[24, 27, 43, 45, 51, 53]"
super-loto,2021,Kasım,11,142,"[21, 24, 41, 48, 49, 54]"
super-loto,2021,Kasım,11,141,"[16, 28, 29, 33, 40, 49]"
super-loto,2021,Kasım,11,140,"[7, 14, 27, 39, 46, 58]"
super-loto,2021,Kasım,11,139,"[9, 28, 30, 33, 44, 46]"
super-loto,2021,Kasım,11,138,"[9, 19, 20, 42, 54, 59]"
super-loto,2021,Kasım,11,137,"[5, 13, 20, 37, 55, 60]"
super-loto,2021,Kasım,11,136,"[13, 26, 28, 33, 47, 58]"
super-loto,2021,Kasım,11,135,"[3, 6, 9, 21, 39, 49]"
super-loto,2021,Kasım,11,134,"[1, 5, 7, 12, 29, 37]"
super-loto,2021,Aralık,12,156,"[6, 11, 33, 35, 47, 58]"
super-loto,2021,Aralık,12,155,"[15, 18, 26, 31, 42, 52]"
super-loto,2021,Aralık,12,154,"[12, 15, 35, 39, 40, 51]"
super-loto,2021,Aralık,12,153,"[24, 41, 44, 51, 55, 59]"
super-loto,2021,Aralık,12,152,"[9, 21, 31, 36, 37, 53]"
super-loto,2021,Aralık,12,151,"[8, 15, 16, 28, 30, 53]"
super-loto,2021,Aralık,12,150,"[24, 44, 48, 55, 57, 58]"
super-loto,2021,Aralık,12,149,"[9, 34, 35, 36, 40, 57]"
super-loto,2021,Aralık,12,148,"[17, 19, 37, 51, 55, 59]"
